"iso3"	"country"	"region"	"variable"	"value"
"CZE"	"Czech Republic"	"Eastern Europe"	"1820"	0
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1820"	0
"HUN"	"Hungary"	"Eastern Europe"	"1820"	0
"POL"	"Poland"	"Eastern Europe"	"1820"	0
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1820"	0
"ROU"	"Romania"	"Eastern Europe"	"1820"	0
"RUS"	"Russian Federation"	"Eastern Europe"	"1820"	0
"SVK"	"Slovakia"	"Eastern Europe"	"1820"	0
"UKR"	"Ukraine"	"Eastern Europe"	"1820"	0
NA	"USSR (until 1991)"	"Eastern Europe"	"1820"	0
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1820"	0
"CAN"	"Canada"	"Western Offshoots"	"1820"	0
"GRL"	"Greenland"	"Western Europe"	"1820"	3
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1820"	0
"USA"	"United States of America"	"Western Offshoots"	"1820"	0
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1820"	0
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1820"	0
"ABW"	"Aruba"	"Latin America and Caribbean"	"1820"	0
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1820"	0
"BRB"	"Barbados"	"Latin America and Caribbean"	"1820"	0
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1820"	0
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1820"	0
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1820"	0
"CUB"	"Cuba"	"Latin America and Caribbean"	"1820"	0
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1820"	0
"DMA"	"Dominica"	"Latin America and Caribbean"	"1820"	0
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1820"	0
"GRD"	"Grenada"	"Latin America and Caribbean"	"1820"	0
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1820"	0
"HTI"	"Haiti"	"Latin America and Caribbean"	"1820"	0
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1820"	0
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1820"	0
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1820"	0
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1820"	0
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1820"	0
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1820"	0
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1820"	0
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1820"	0
"MAF"	"Saint Martin (French part)"	"Latin America and Caribbean"	"1820"	0
"VCT"	"Saint Vincent and the Grenadines"	"Latin America and Caribbean"	"1820"	0
"SXM"	"Sint Maarten (Dutch part)"	"Latin America and Caribbean"	"1820"	0
"TTO"	"Trinidad and Tobago"	"Latin America and Caribbean"	"1820"	0
"TCA"	"Turks and Caicos Islands"	"Latin America and Caribbean"	"1820"	0
"VIR"	"United States Virgin Islands"	"Latin America and Caribbean"	"1820"	0
"BLZ"	"Belize"	"Latin America and Caribbean"	"1820"	0
"CRI"	"Costa Rica"	"Latin America and Caribbean"	"1820"	0
"SLV"	"El Salvador"	"Latin America and Caribbean"	"1820"	0
"GTM"	"Guatemala"	"Latin America and Caribbean"	"1820"	0
"HND"	"Honduras"	"Latin America and Caribbean"	"1820"	0
"MEX"	"Mexico"	"Latin America and Caribbean"	"1820"	0
"NIC"	"Nicaragua"	"Latin America and Caribbean"	"1820"	0
"PAN"	"Panama"	"Latin America and Caribbean"	"1820"	0
"ARG"	"Argentina"	"Latin America and Caribbean"	"1820"	0
"BOL"	"Bolivia (Plurinational State of)"	"Latin America and Caribbean"	"1820"	0
"BRA"	"Brazil"	"Latin America and Caribbean"	"1820"	0
"CHL"	"Chile"	"Latin America and Caribbean"	"1820"	0
"COL"	"Colombia"	"Latin America and Caribbean"	"1820"	0
"ECU"	"Ecuador"	"Latin America and Caribbean"	"1820"	0
"FLK"	"Falkland Islands (Malvinas)"	"Latin America and Caribbean"	"1820"	0
"GUF"	"French Guiana"	"Latin America and Caribbean"	"1820"	0
"GUY"	"Guyana"	"Latin America and Caribbean"	"1820"	0
"PRY"	"Paraguay"	"Latin America and Caribbean"	"1820"	0
"PER"	"Peru"	"Latin America and Caribbean"	"1820"	0
"SUR"	"Suriname"	"Latin America and Caribbean"	"1820"	0
"URY"	"Uruguay"	"Latin America and Caribbean"	"1820"	0
"VEN"	"Venezuela (Bolivarian Republic of)"	"Latin America and Caribbean"	"1820"	0
"AUS"	"Australia"	"Western Offshoots"	"1820"	0
"NZL"	"New Zealand"	"Western Offshoots"	"1820"	0
"NFK"	"Norfolk Island"	"South and South-East Asia"	"1820"	0
"FJI"	"Fiji"	"South and South-East Asia"	"1820"	0
"NCL"	"New Caledonia"	"South and South-East Asia"	"1820"	0
"PNG"	"Papua New Guinea"	"South and South-East Asia"	"1820"	0
"SLB"	"Solomon Islands"	"South and South-East Asia"	"1820"	0
"VUT"	"Vanuatu"	"South and South-East Asia"	"1820"	0
"GUM"	"Guam"	"South and South-East Asia"	"1820"	0
"KIR"	"Kiribati"	"South and South-East Asia"	"1820"	0
"MHL"	"Marshall Islands"	"South and South-East Asia"	"1820"	0
"FSM"	"Micronesia (Federated States of)"	"South and South-East Asia"	"1820"	0
"NRU"	"Nauru"	"South and South-East Asia"	"1820"	0
"MNP"	"Northern Mariana Islands"	"South and South-East Asia"	"1820"	0
NA	"Pacific Islands (Trust Territory) (1947-1986)"	"South and South-East Asia"	"1820"	0
"PLW"	"Palau"	"South and South-East Asia"	"1820"	0
"ASM"	"American Samoa"	"South and South-East Asia"	"1820"	0
"COK"	"Cook Islands"	"South and South-East Asia"	"1820"	0
"PYF"	"French Polynesia"	"South and South-East Asia"	"1820"	0
"NIU"	"Niue"	"South and South-East Asia"	"1820"	0
"PCN"	"Pitcairn"	"South and South-East Asia"	"1820"	0
"WSM"	"Samoa"	"South and South-East Asia"	"1820"	0
NA	"Tokelau"	"South and South-East Asia"	"1820"	0
"TON"	"Tonga"	"South and South-East Asia"	"1820"	0
"TUV"	"Tuvalu"	"South and South-East Asia"	"1820"	0
"WLF"	"Wallis and Futuna Islands"	"South and South-East Asia"	"1820"	0
"AFG"	"Afghanistan"	"South and South-East Asia"	"1820"	0
"BGD"	"Bangladesh"	"South and South-East Asia"	"1820"	0
"BTN"	"Bhutan"	"South and South-East Asia"	"1820"	0
"IND"	"India"	"South and South-East Asia"	"1820"	0
"IRN"	"Iran (Islamic Republic of)"	"MENA"	"1820"	0
"MDV"	"Maldives"	"South and South-East Asia"	"1820"	0
"NPL"	"Nepal"	"South and South-East Asia"	"1820"	0
"PAK"	"Pakistan"	"South and South-East Asia"	"1820"	0
"LKA"	"Sri Lanka"	"South and South-East Asia"	"1820"	0
"CHN"	"China"	"East Asia"	"1820"	0
"HKG"	"Hong Kong China"	"East Asia"	"1820"	0
"MAC"	"China, Macao Special Administrative Region"	"East Asia"	"1820"	0
"PRK"	"Democratic People's Republic of Korea"	"East Asia"	"1820"	0
"JPN"	"Japan"	"East Asia"	"1820"	0
"MNG"	"Mongolia"	"East Asia"	"1820"	0
"KOR"	"Korea"	"East Asia"	"1820"	0
"BRN"	"Brunei Darussalam"	"South and South-East Asia"	"1820"	0
"KHM"	"Cambodia"	"South and South-East Asia"	"1820"	0
"IDN"	"Indonesia"	"South and South-East Asia"	"1820"	0
"LAO"	"Lao People's Democratic Republic"	"South and South-East Asia"	"1820"	0
"MYS"	"Malaysia"	"South and South-East Asia"	"1820"	0
"MMR"	"Myanmar"	"South and South-East Asia"	"1820"	0
"PHL"	"Philippines"	"South and South-East Asia"	"1820"	0
"SGP"	"Singapore"	"South and South-East Asia"	"1820"	0
"THA"	"Thailand"	"South and South-East Asia"	"1820"	0
"TLS"	"Timor-Leste"	"South and South-East Asia"	"1820"	0
"VNM"	"Viet Nam"	"South and South-East Asia"	"1820"	0
"ARM"	"Armenia"	"Eastern Europe"	"1820"	0
"AZE"	"Azerbaijan"	"Eastern Europe"	"1820"	0
"BHR"	"Bahrain"	"MENA"	"1820"	0
"CYP"	"Cyprus"	"MENA"	"1820"	0
NA	"Democratic Yemen (until 1990)"	"MENA"	"1820"	0
"GEO"	"Georgia"	"Eastern Europe"	"1820"	0
"IRQ"	"Iraq"	"MENA"	"1820"	0
"ISR"	"Israel"	"MENA"	"1820"	0
"JOR"	"Jordan"	"MENA"	"1820"	0
"KWT"	"Kuwait"	"MENA"	"1820"	0
"LBN"	"Lebanon"	"MENA"	"1820"	0
"PSE"	"Palestinian Authority"	"MENA"	"1820"	0
"OMN"	"Oman"	"MENA"	"1820"	0
"QAT"	"Qatar"	"MENA"	"1820"	0
"SAU"	"Saudi Arabia"	"MENA"	"1820"	0
"SYR"	"Syrian Arab Republic"	"MENA"	"1820"	0
"TUR"	"Turkey"	"MENA"	"1820"	0
"ARE"	"United Arab Emirates"	"MENA"	"1820"	0
NA	"Yemen (until 1990)"	"MENA"	"1820"	0
"YEM"	"Yemen"	"MENA"	"1820"	0
"KAZ"	"Kazakhstan"	"Eastern Europe"	"1820"	0
"KGZ"	"Kyrgyzstan"	"Eastern Europe"	"1820"	0
"TJK"	"Tajikistan"	"Eastern Europe"	"1820"	0
"TKM"	"Turkmenistan"	"Eastern Europe"	"1820"	0
"UZB"	"Uzbekistan"	"Eastern Europe"	"1820"	0
"DZA"	"Algeria"	"MENA"	"1820"	0
"EGY"	"Egypt"	"MENA"	"1820"	0
"LBY"	"Libya"	"MENA"	"1820"	0
"MAR"	"Morocco"	"MENA"	"1820"	0
"SSD"	"South Sudan"	"MENA"	"1820"	0
NA	"Sudan (North)"	"MENA"	"1820"	0
"SDN"	"Sudan (until 2011)"	"MENA"	"1820"	0
"TUN"	"Tunisia"	"MENA"	"1820"	0
"ESH"	"Western Sahara"	"MENA"	"1820"	0
"BEN"	"Benin"	"Sub-Saharan Africa"	"1820"	4
"BFA"	"Burkina Faso"	"Sub-Saharan Africa"	"1820"	4
"CPV"	"Cape Verde"	"Sub-Saharan Africa"	"1820"	4
"CIV"	"Cote d'Ivoire"	"Sub-Saharan Africa"	"1820"	4
"GMB"	"Gambia"	"Sub-Saharan Africa"	"1820"	4
"GHA"	"Ghana"	"Sub-Saharan Africa"	"1820"	4
"GIN"	"Guinea"	"Sub-Saharan Africa"	"1820"	4
"GNB"	"Guinea-Bissau"	"Sub-Saharan Africa"	"1820"	4
"LBR"	"Liberia"	"Sub-Saharan Africa"	"1820"	4
"MLI"	"Mali"	"Sub-Saharan Africa"	"1820"	4
"MRT"	"Mauritania"	"Sub-Saharan Africa"	"1820"	4
"NER"	"Niger"	"Sub-Saharan Africa"	"1820"	4
"NGA"	"Nigeria"	"Sub-Saharan Africa"	"1820"	4
"SHN"	"Saint Helena"	"Sub-Saharan Africa"	"1820"	4
"SEN"	"Senegal"	"Sub-Saharan Africa"	"1820"	4
"SLE"	"Sierra Leone"	"Sub-Saharan Africa"	"1820"	4
"TGO"	"Togo"	"Sub-Saharan Africa"	"1820"	4
"AGO"	"Angola"	"Sub-Saharan Africa"	"1820"	4
"CMR"	"Cameroon"	"Sub-Saharan Africa"	"1820"	4
"CAF"	"Central African Republic"	"Sub-Saharan Africa"	"1820"	4
"TCD"	"Chad"	"Sub-Saharan Africa"	"1820"	4
"COG"	"Congo"	"Sub-Saharan Africa"	"1820"	4
"COD"	"Democratic Republic of the Congo"	"Sub-Saharan Africa"	"1820"	4
"GNQ"	"Equatorial Guinea"	"Sub-Saharan Africa"	"1820"	4
"GAB"	"Gabon"	"Sub-Saharan Africa"	"1820"	4
"STP"	"Sao Tome and Principe"	"Sub-Saharan Africa"	"1820"	4
"BWA"	"Botswana"	"Sub-Saharan Africa"	"1820"	4
"LSO"	"Lesotho"	"Sub-Saharan Africa"	"1820"	4
"NAM"	"Namibia"	"Sub-Saharan Africa"	"1820"	4
"ZAF"	"South Africa"	"Sub-Saharan Africa"	"1820"	4
"SWZ"	"Swaziland"	"Sub-Saharan Africa"	"1820"	4
"BDI"	"Burundi"	"Sub-Saharan Africa"	"1820"	4
"COM"	"Comoros"	"Sub-Saharan Africa"	"1820"	4
"DJI"	"Djibouti"	"Sub-Saharan Africa"	"1820"	4
"ERI"	"Eritrea"	"Sub-Saharan Africa"	"1820"	4
NA	"Ethiopia (until 1993)"	"Sub-Saharan Africa"	"1820"	4
"ETH"	"Ethiopia (from 1993)"	"Sub-Saharan Africa"	"1820"	4
"KEN"	"Kenya"	"Sub-Saharan Africa"	"1820"	4
"MDG"	"Madagascar"	"Sub-Saharan Africa"	"1820"	4
"MWI"	"Malawi"	"Sub-Saharan Africa"	"1820"	4
"MUS"	"Mauritius"	"Sub-Saharan Africa"	"1820"	4
"MYT"	"Mayotte"	"Sub-Saharan Africa"	"1820"	4
"MOZ"	"Mozambique"	"Sub-Saharan Africa"	"1820"	4
"REU"	"R_union"	"Sub-Saharan Africa"	"1820"	4
"RWA"	"Rwanda"	"Sub-Saharan Africa"	"1820"	4
"SYC"	"Seychelles"	"Sub-Saharan Africa"	"1820"	4
"SOM"	"Somalia"	"Sub-Saharan Africa"	"1820"	4
"UGA"	"Uganda"	"Sub-Saharan Africa"	"1820"	4
"TZA"	"United Republic of Tanzania"	"Sub-Saharan Africa"	"1820"	4
"ZMB"	"Zambia"	"Sub-Saharan Africa"	"1820"	4
"ZWE"	"Zimbabwe"	"Sub-Saharan Africa"	"1820"	4
"TWN"	"Taiwan"	"East Asia"	"1820"	0
"XKS"	"Kosovo"	"Eastern Europe"	"1820"	0
"AUT"	"Austria"	"Western Europe"	"1870"	3
"BEL"	"Belgium"	"Western Europe"	"1870"	3
NA	"Federal Republic of Germany (until 1990)"	"Western Europe"	"1870"	3
"FRA"	"France"	"Western Europe"	"1870"	3
NA	"German Democratic Republic (until 1990)"	"Eastern Europe"	"1870"	0
"DEU"	"Germany"	"Western Europe"	"1870"	3
"LIE"	"Liechtenstein"	"Western Europe"	"1870"	3
"LUX"	"Luxembourg"	"Western Europe"	"1870"	3
"MCO"	"Monaco"	"Western Europe"	"1870"	3
"NLD"	"Netherlands"	"Western Europe"	"1870"	3
"CHE"	"Switzerland"	"Western Europe"	"1870"	3
"ALA"	"Åland Islands"	"Western Europe"	"1870"	3
NA	"Channel Islands"	"Western Europe"	"1870"	3
"DNK"	"Denmark"	"Western Europe"	"1870"	3
"EST"	"Estonia"	"Eastern Europe"	"1870"	0
"FRO"	"Faeroe Islands"	"Western Europe"	"1870"	3
"FIN"	"Finland"	"Western Europe"	"1870"	3
"GGY"	"Guernsey"	"Western Europe"	"1870"	3
"ISL"	"Iceland"	"Western Europe"	"1870"	3
"IRL"	"Ireland"	"Western Europe"	"1870"	3
"IMN"	"Isle of Man"	"Western Europe"	"1870"	3
"JEY"	"Jersey"	"Western Europe"	"1870"	3
"LVA"	"Latvia"	"Eastern Europe"	"1870"	0
"LTU"	"Lithuania"	"Eastern Europe"	"1870"	0
"NOR"	"Norway"	"Western Europe"	"1870"	3
NA	"Sark"	"Western Europe"	"1870"	3
"SJM"	"Svalbard and Jan Mayen Islands"	"Western Europe"	"1870"	3
"SWE"	"Sweden"	"Western Europe"	"1870"	3
"GBR"	"United Kingdom"	"Western Europe"	"1870"	3
"ALB"	"Albania"	"Eastern Europe"	"1870"	0
"AND"	"Andorra"	"Western Europe"	"1870"	3
"BIH"	"Bosnia and Herzegovina"	"Eastern Europe"	"1870"	0
"HRV"	"Croatia"	"Eastern Europe"	"1870"	0
"GIB"	"Gibraltar"	"Western Europe"	"1870"	3
"GRC"	"Greece"	"Western Europe"	"1870"	3
"VAT"	"Holy See"	"Western Europe"	"1870"	3
"ITA"	"Italy"	"Western Europe"	"1870"	3
"MLT"	"Malta"	"Western Europe"	"1870"	3
"MNE"	"Montenegro"	"Eastern Europe"	"1870"	0
"PRT"	"Portugal"	"Western Europe"	"1870"	3
"SMR"	"San Marino"	"Western Europe"	"1870"	3
"SRB"	"Serbia"	"Eastern Europe"	"1870"	0
NA	"Serbia and Montenegro (until 2006)"	"Eastern Europe"	"1870"	0
"SVN"	"Slovenia"	"Eastern Europe"	"1870"	0
NA	"Socialist Federal Republic of Yugoslavia (until 1992)"	"Eastern Europe"	"1870"	0
"ESP"	"Spain"	"Western Europe"	"1870"	3
"MKD"	"Former Yugoslav Republic of Macedonia"	"Eastern Europe"	"1870"	0
"BLR"	"Belarus"	"Eastern Europe"	"1870"	0
"BGR"	"Bulgaria"	"Eastern Europe"	"1870"	0
"CZE"	"Czech Republic"	"Eastern Europe"	"1870"	0
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1870"	0
"HUN"	"Hungary"	"Eastern Europe"	"1870"	0
"POL"	"Poland"	"Eastern Europe"	"1870"	0
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1870"	0
"ROU"	"Romania"	"Eastern Europe"	"1870"	0
"RUS"	"Russian Federation"	"Eastern Europe"	"1870"	0
"SVK"	"Slovakia"	"Eastern Europe"	"1870"	0
"UKR"	"Ukraine"	"Eastern Europe"	"1870"	0
NA	"USSR (until 1991)"	"Eastern Europe"	"1870"	0
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1870"	3
"CAN"	"Canada"	"Western Offshoots"	"1870"	0
"GRL"	"Greenland"	"Western Europe"	"1870"	3
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1870"	3
"USA"	"United States of America"	"Western Offshoots"	"1870"	0
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1870"	3
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1870"	3
"ABW"	"Aruba"	"Latin America and Caribbean"	"1870"	3
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1870"	3
"BRB"	"Barbados"	"Latin America and Caribbean"	"1870"	3
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1870"	3
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1870"	3
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1870"	3
"CUB"	"Cuba"	"Latin America and Caribbean"	"1870"	3
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1870"	3
"DMA"	"Dominica"	"Latin America and Caribbean"	"1870"	3
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1870"	3
"GRD"	"Grenada"	"Latin America and Caribbean"	"1870"	3
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1870"	3
"HTI"	"Haiti"	"Latin America and Caribbean"	"1870"	3
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1870"	3
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1870"	3
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1870"	3
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1870"	3
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1870"	3
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1870"	3
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1870"	3
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1870"	3
"MAF"	"Saint Martin (French part)"	"Latin America and Caribbean"	"1870"	3
"VCT"	"Saint Vincent and the Grenadines"	"Latin America and Caribbean"	"1870"	3
"SXM"	"Sint Maarten (Dutch part)"	"Latin America and Caribbean"	"1870"	3
"TTO"	"Trinidad and Tobago"	"Latin America and Caribbean"	"1870"	3
"TCA"	"Turks and Caicos Islands"	"Latin America and Caribbean"	"1870"	3
"VIR"	"United States Virgin Islands"	"Latin America and Caribbean"	"1870"	3
"BLZ"	"Belize"	"Latin America and Caribbean"	"1870"	3
"CRI"	"Costa Rica"	"Latin America and Caribbean"	"1870"	3
"SLV"	"El Salvador"	"Latin America and Caribbean"	"1870"	3
"GTM"	"Guatemala"	"Latin America and Caribbean"	"1870"	3
"HND"	"Honduras"	"Latin America and Caribbean"	"1870"	3
"MEX"	"Mexico"	"Latin America and Caribbean"	"1870"	3
"NIC"	"Nicaragua"	"Latin America and Caribbean"	"1870"	3
"PAN"	"Panama"	"Latin America and Caribbean"	"1870"	3
"ARG"	"Argentina"	"Latin America and Caribbean"	"1870"	3
"BOL"	"Bolivia (Plurinational State of)"	"Latin America and Caribbean"	"1870"	3
"BRA"	"Brazil"	"Latin America and Caribbean"	"1870"	3
"CHL"	"Chile"	"Latin America and Caribbean"	"1870"	3
"COL"	"Colombia"	"Latin America and Caribbean"	"1870"	3
"ECU"	"Ecuador"	"Latin America and Caribbean"	"1870"	3
"FLK"	"Falkland Islands (Malvinas)"	"Latin America and Caribbean"	"1870"	3
"GUF"	"French Guiana"	"Latin America and Caribbean"	"1870"	3
"GUY"	"Guyana"	"Latin America and Caribbean"	"1870"	3
"PRY"	"Paraguay"	"Latin America and Caribbean"	"1870"	3
"PER"	"Peru"	"Latin America and Caribbean"	"1870"	3
"SUR"	"Suriname"	"Latin America and Caribbean"	"1870"	3
"URY"	"Uruguay"	"Latin America and Caribbean"	"1870"	3
"VEN"	"Venezuela (Bolivarian Republic of)"	"Latin America and Caribbean"	"1870"	3
"AUS"	"Australia"	"Western Offshoots"	"1870"	0
"NZL"	"New Zealand"	"Western Offshoots"	"1870"	0
"NFK"	"Norfolk Island"	"South and South-East Asia"	"1870"	0
"FJI"	"Fiji"	"South and South-East Asia"	"1870"	0
"NCL"	"New Caledonia"	"South and South-East Asia"	"1870"	0
"PNG"	"Papua New Guinea"	"South and South-East Asia"	"1870"	0
"SLB"	"Solomon Islands"	"South and South-East Asia"	"1870"	0
"VUT"	"Vanuatu"	"South and South-East Asia"	"1870"	0
"GUM"	"Guam"	"South and South-East Asia"	"1870"	0
"KIR"	"Kiribati"	"South and South-East Asia"	"1870"	0
"MHL"	"Marshall Islands"	"South and South-East Asia"	"1870"	0
"FSM"	"Micronesia (Federated States of)"	"South and South-East Asia"	"1870"	0
"NRU"	"Nauru"	"South and South-East Asia"	"1870"	0
"MNP"	"Northern Mariana Islands"	"South and South-East Asia"	"1870"	0
NA	"Pacific Islands (Trust Territory) (1947-1986)"	"South and South-East Asia"	"1870"	0
"PLW"	"Palau"	"South and South-East Asia"	"1870"	0
"ASM"	"American Samoa"	"South and South-East Asia"	"1870"	0
"COK"	"Cook Islands"	"South and South-East Asia"	"1870"	0
"PYF"	"French Polynesia"	"South and South-East Asia"	"1870"	0
"NIU"	"Niue"	"South and South-East Asia"	"1870"	0
"PCN"	"Pitcairn"	"South and South-East Asia"	"1870"	0
"WSM"	"Samoa"	"South and South-East Asia"	"1870"	0
NA	"Tokelau"	"South and South-East Asia"	"1870"	0
"TON"	"Tonga"	"South and South-East Asia"	"1870"	0
"TUV"	"Tuvalu"	"South and South-East Asia"	"1870"	0
"WLF"	"Wallis and Futuna Islands"	"South and South-East Asia"	"1870"	0
"AFG"	"Afghanistan"	"South and South-East Asia"	"1870"	0
"BGD"	"Bangladesh"	"South and South-East Asia"	"1870"	0
"BTN"	"Bhutan"	"South and South-East Asia"	"1870"	0
"IND"	"India"	"South and South-East Asia"	"1870"	0
"IRN"	"Iran (Islamic Republic of)"	"MENA"	"1870"	0
"MDV"	"Maldives"	"South and South-East Asia"	"1870"	0
"NPL"	"Nepal"	"South and South-East Asia"	"1870"	0
"PAK"	"Pakistan"	"South and South-East Asia"	"1870"	0
"LKA"	"Sri Lanka"	"South and South-East Asia"	"1870"	0
"CHN"	"China"	"East Asia"	"1870"	0
"HKG"	"Hong Kong China"	"East Asia"	"1870"	0
"MAC"	"China, Macao Special Administrative Region"	"East Asia"	"1870"	0
"PRK"	"Democratic People's Republic of Korea"	"East Asia"	"1870"	0
"JPN"	"Japan"	"East Asia"	"1870"	0
"MNG"	"Mongolia"	"East Asia"	"1870"	0
"KOR"	"Korea"	"East Asia"	"1870"	0
"BRN"	"Brunei Darussalam"	"South and South-East Asia"	"1870"	0
"KHM"	"Cambodia"	"South and South-East Asia"	"1870"	0
"IDN"	"Indonesia"	"South and South-East Asia"	"1870"	0
"LAO"	"Lao People's Democratic Republic"	"South and South-East Asia"	"1870"	0
"MYS"	"Malaysia"	"South and South-East Asia"	"1870"	0
"MMR"	"Myanmar"	"South and South-East Asia"	"1870"	0
"PHL"	"Philippines"	"South and South-East Asia"	"1870"	0
"SGP"	"Singapore"	"South and South-East Asia"	"1870"	0
"THA"	"Thailand"	"South and South-East Asia"	"1870"	0
"TLS"	"Timor-Leste"	"South and South-East Asia"	"1870"	0
"VNM"	"Viet Nam"	"South and South-East Asia"	"1870"	0
"ARM"	"Armenia"	"Eastern Europe"	"1870"	0
"AZE"	"Azerbaijan"	"Eastern Europe"	"1870"	0
"BHR"	"Bahrain"	"MENA"	"1870"	0
